ensgene	avg_exp	syn_z	mis_z	lof_z	pLI	bin
ENSG00000088538	1.11022381378693	-0.600732462725825	3.56306122084894	7.77006929795368	0.999999698562023	[0.1,10)
ENSG00000088808	2.70339301700985	0.924062729178884	2.08278223404047	5.1183084480224	0.976929374224392	[0.1,10)
ENSG00000088812	4.59816472694718	0.357411027819536	1.97674675691163	7.21532132123362	0.999999975840269	[0.1,10)
ENSG00000089009	81.1693017009848	0.836462035362283	2.35087987736194	3.58974743343411	0.98828827107104	[10,1e+04)
ENSG00000089094	11.3105908683975	0.730666485034583	4.3433020580749	5.9808529060446	0.999785914187162	[10,1e+04)
ENSG00000089123	0.139829901521934	0.211795035181905	1.68863088694311	3.77880098872614	0.956178727459365	[0.1,10)
ENSG00000089154	52.0083079677708	-0.359701931517303	5.03568711928919	8.6500079882434	0.999999998837185	[10,1e+04)
ENSG00000089157	96.2606535362578	0.427005819357471	2.05949112996096	3.36032234183599	0.978691782887372	[10,1e+04)
ENSG00000089225	0.00156669650850492	-0.962281046034482	1.62730840494636	3.72234987129108	0.991878563864068	[0,0.1)
ENSG00000089250	0.0572873769024172	-0.483601420296362	3.82150215242938	6.22409997347888	0.998694760625134	[0,0.1)
ENSG00000089280	111.205559534467	-0.808598189598483	2.59665670976274	5.2988714141876	0.999963786341319	[10,1e+04)
ENSG00000089289	0.268307967770815	-0.142352644463903	1.01670656014476	2.86455017679553	0.933825157525953	[0.1,10)
ENSG00000089558	0.00378692927484333	0.936757223010516	3.70543489438919	5.42926036393227	0.999978751386027	[0,0.1)
ENSG00000089597	17.1338495971352	-1.6800011774505	2.38345538243659	6.28201793365028	0.99994841038629	[10,1e+04)
ENSG00000089693	24.276678603402	0.326616639187994	2.48360875914073	3.1870187845438	0.921484672213679	[10,1e+04)
ENSG00000089820	107.454691136974	-1.91873796407744	0.164026110963255	4.11271720572159	0.983661940481215	[10,1e+04)
ENSG00000089902	0.876669650850492	0.236823382539729	2.28150986981621	4.13388760128693	0.994042794940819	[0.1,10)
ENSG00000090006	17.5015398388541	2.7841933768703	3.23225686553997	6.01403980061925	0.99035873643018	[10,1e+04)
ENSG00000090020	3.56501342882722	1.319043510376	4.36790652956494	4.07238879898442	0.952228129998873	[0.1,10)
ENSG00000090060	113.182068039391	0.0473199625285729	3.50590712145717	5.57829013019531	0.999971689697056	[10,1e+04)
ENSG00000090061	4.94273948075201	-0.520640899228832	2.78099689249299	4.07573183763127	0.997144332155116	[0.1,10)
ENSG00000090372	34.3404923903312	0.76871775094466	2.66670906310863	4.6493739419231	0.999575131657329	[10,1e+04)
ENSG00000090447	3.45527305282005	0.292584160539561	2.52693837388775	3.35729136609508	0.978529176157973	[0.1,10)
ENSG00000090520	8.78140555058192	0.364145540206248	1.90840952159323	3.50523391201699	0.909930974034799	[0.1,10)
ENSG00000090554	31.832551477171	0.0761238769922729	0.829593192047162	3.00461037038587	0.950828697992112	[10,1e+04)
ENSG00000090565	10.6085049239033	2.71030739047736	2.70888533031534	4.27795042574443	0.99624251258264	[10,1e+04)
ENSG00000090615	1.6887466427932	-0.0681724850793094	-0.831810623648364	5.82598929297933	0.991564255599712	[0.1,10)
ENSG00000090621	21.6666427931961	-0.792037953296072	3.43220370003502	4.35445179968519	0.992493064403533	[10,1e+04)
ENSG00000090686	11.55684870188	0.929893664995537	4.25488103776815	6.31149628760436	0.999997429389181	[10,1e+04)
ENSG00000090863	45.0684691136974	-1.31060989370962	2.86417762552704	6.3135217388334	0.997711423693009	[10,1e+04)
ENSG00000090889	0.30212175470009	-0.314668417978015	2.69801559540257	5.76814159786257	0.999968444608122	[0.1,10)
ENSG00000090905	2.95402864816473	-0.591775893934427	-0.172728208021179	7.35556144151522	0.999999927980856	[0.1,10)
ENSG00000090975	2.05548791405551	1.867853988046	4.67304019227703	5.91851055218671	0.999993632310422	[0.1,10)
ENSG00000091009	11.0019337511191	-1.76140846247584	1.35008961056837	6.8812791759879	0.999999942051571	[10,1e+04)
ENSG00000091039	2.00124440465533	0.0544022482342879	2.06148992987122	5.28922304250804	0.988348145917672	[0.1,10)
ENSG00000091157	1.07458370635631	0.675569049890081	2.06449753807327	7.28468007952276	0.999999983540482	[0.1,10)
ENSG00000091164	1.47155774395703	0.112818247331099	1.24026912808968	3.42974611783254	0.956025974452741	[0.1,10)
ENSG00000091428	0.0438854073410922	0.702850623256193	1.54522806110466	5.90530779857643	0.957225849602447	[0,0.1)
ENSG00000091622	0.0837600716204118	-0.238674053997039	2.70325547958462	5.10553492711551	0.999503783305149	[0,0.1)
ENSG00000091656	0.0358460161145927	0.2889715186065	-0.0484243641718103	7.23898716033248	0.999999642290115	[0,0.1)
ENSG00000091831	0.588997314234557	0.55025393278386	2.20753231288495	3.8811841813492	0.987167021325736	[0.1,10)
ENSG00000092051	0.119883616830797	2.7840677592053	3.33349156103423	3.56106803079557	0.987347572961713	[0.1,10)
ENSG00000092098	48.7464368845121	-1.34484144723956	2.25298257409858	5.92136565301791	0.999718687079344	[10,1e+04)
ENSG00000092108	11.250993733214	-0.331284787653747	1.24809720407156	5.12449514124649	0.991579193827834	[10,1e+04)
ENSG00000092148	4.1845478961504	0.226677463102278	4.61153517368882	9.46566018744795	0.999999999999764	[0.1,10)
ENSG00000092199	27.3407072515667	-0.344362423491267	3.66536483798749	3.51903708804714	0.985848437293407	[10,1e+04)
ENSG00000092201	26.5821665174575	0.524496260433879	5.5310521538935	6.68914542769738	0.999999605669678	[10,1e+04)
ENSG00000092345	0.0222381378692927	-0.566100389847351	0.261080582480227	3.48316971360639	0.961607975742939	[0,0.1)
ENSG00000092421	1.12233661593554	-0.421571178902378	0.374376486112355	4.88336101913752	0.999546536591411	[0.1,10)
ENSG00000092820	1.62124440465533	-2.0111832430911	1.23052854219423	4.21340166356672	0.988110189680017	[0.1,10)
ENSG00000092847	21.623321396598	0.0590628675783948	6.52667092411507	6.2553323283008	0.999999463471423	[10,1e+04)
ENSG00000092853	0.280026857654432	-0.0885592295397613	-1.02028424647753	5.82586128764538	0.991559393439728	[0.1,10)
ENSG00000092964	1.72025962399284	0.555741086595765	4.57548866612713	4.22625376457892	0.995558288769102	[0.1,10)
ENSG00000092969	0.00196956132497762	0.447548175122656	2.62757557704673	3.61670762003201	0.9891155078203	[0,0.1)
ENSG00000094631	7.05797672336616	-0.679824040417223	2.5819524632474	5.10144533875378	0.99992079805848	[0.1,10)
ENSG00000094796	0.00499552372426141	-0.221998759702018	0.649424356857837	3.2282950120576	0.928538285568948	[0,0.1)
ENSG00000094880	24.2164189794091	1.03843548307479	3.27195447493048	4.76845546990475	0.999307693129197	[10,1e+04)
ENSG00000095015	13.808818263205	-1.27133932660918	1.52670372020777	5.48437096607796	0.998072118460426	[10,1e+04)
ENSG00000095139	1.32037600716204	0.705024655550121	2.2924144347361	4.93601906323382	0.999850871289472	[0.1,10)
ENSG00000095203	0.0214234556848702	1.55879092914171	1.17071486209253	5.46504873897825	0.999700026887568	[0,0.1)
ENSG00000095319	35.84393912265	-1.00656448874539	0.270972950538682	6.76173851826336	0.987079307345649	[10,1e+04)
ENSG00000095564	12.775890778872	-1.11242754109714	3.70692603409421	8.22857125953238	0.999999999938298	[10,1e+04)
ENSG00000095585	4.91748433303492	0.685760379804356	0.948870483637824	4.55296510605851	0.990011101848006	[0.1,10)
ENSG00000095627	0.00367949865711728	-1.13536420706088	0.302324642603193	5.74122267645065	0.999760761518604	[0,0.1)
ENSG00000095787	24.6418979409132	0.175826565746595	1.56659103938187	5.02091635832889	0.999891942627968	[10,1e+04)
ENSG00000095951	4.48614145031334	-0.98438170109616	-1.50746009275219	6.55970032561423	0.999986917229393	[0.1,10)
ENSG00000096070	1.19116383169203	-0.0823424414188303	2.77947853985212	4.69422308830813	0.993940981411932	[0.1,10)
ENSG00000096384	8.4507072515667	-2.9356577514457	2.66699433643835	4.2085909509646	0.99529931563779	[0.1,10)
ENSG00000096401	33.2400537153089	-1.02577339634176	2.89726662082348	5.88361679693238	0.999992549267724	[10,1e+04)
ENSG00000096696	0.0801969561324978	-0.790339748011107	0.911424373767912	7.79394923735456	0.999901542789998	[0,0.1)
ENSG00000096717	0.791933751119069	-1.67550634017648	0.576945734490757	3.74432151991802	0.951787840736877	[0.1,10)
ENSG00000096746	10.0063831692032	0.782613677642509	2.82644074681605	4.29590139632908	0.996456324079282	[10,1e+04)
ENSG00000096968	9.40606087735005	-1.33524984739064	0.185932192173665	5.52888921465657	0.969034926832703	[0.1,10)
ENSG00000097007	13.9583974932856	0.829475635937386	2.66152082484223	5.23366713220164	0.999882701417156	[10,1e+04)
ENSG00000099204	2.35606087735004	-0.0910465639757654	1.70830495855696	4.92541993244816	0.951991965239091	[0.1,10)
ENSG00000099246	8.04752014324082	-0.29144631444255	0.964644911533576	3.04487808557831	0.955008594637843	[0.1,10)
ENSG00000099250	0.104350940017905	-0.0419268994134277	0.732444863355832	5.06663383946972	0.996035953147062	[0.1,10)
ENSG00000099284	8.50967770814682	0.480416043585256	3.20673821190939	3.30651049645095	0.975641110489864	[0.1,10)
ENSG00000099308	161.709543419875	0.846277208949976	4.93879669658919	5.39063212876521	0.998925260617839	[10,1e+04)
ENSG00000099331	65.6488630259624	-0.122212275075553	3.57207168166295	6.85060451243765	0.999998877096737	[10,1e+04)
ENSG00000099364	1.49567591763653	-0.245444539517887	4.36311380404937	4.09098036763167	0.982522202972825	[0.1,10)
ENSG00000099365	0.189632945389436	0.527195730122674	3.62619339160461	3.33517373627692	0.944474732619076	[0.1,10)
ENSG00000099381	25.2092479856759	-2.00490555903152	2.91162126888366	6.23163832639212	0.999996231355084	[10,1e+04)
ENSG00000099783	31.5695523724261	0.606678975489246	3.45786007780726	5.20876197582055	0.999948048705257	[10,1e+04)
ENSG00000099904	11.2064279319606	-0.433504567068663	2.2184209070302	4.23737793435397	0.988991095834612	[10,1e+04)
ENSG00000099917	34.9202417188899	0.581690828130809	2.49670605454632	4.98004536571964	0.960808622998609	[10,1e+04)
ENSG00000099956	4.26174574753805	1.17389592132572	4.50843466780104	4.0395921070781	0.996807633610163	[0.1,10)
ENSG00000099992	16.889024171889	0.680767487676356	1.91710416309736	3.97987631148566	0.975495334596957	[10,1e+04)
ENSG00000099995	9.62674127126231	-0.417008385429482	4.02780041177135	4.70045441840718	0.994075395519488	[0.1,10)
ENSG00000100014	1.6959623992838	0.193668165740211	2.06235491420848	5.42636062383901	0.993395147293948	[0.1,10)
ENSG00000100030	82.109400179051	-0.22583715565046	3.94498949010407	3.42388608112925	0.981866085911696	[10,1e+04)
ENSG00000100083	28.4031692032229	-0.0866723173279706	0.795648309025959	4.57169073841983	0.999441827375042	[10,1e+04)
ENSG00000100084	0.124646374216652	-0.465484535134041	4.00310969973803	6.18868489804778	0.999998171154956	[0.1,10)
ENSG00000100095	0.133052820053715	0.0659364689875349	1.44720382347156	4.54110582788064	0.928831047449245	[0.1,10)
ENSG00000100105	2.2312533572068	1.11107536095905	4.56462696301258	3.76079266095387	0.992716044132751	[0.1,10)
ENSG00000100129	28.7647896150403	-0.269453073962732	2.8813973993276	3.98878784479541	0.93881361379477	[10,1e+04)
ENSG00000100146	1.1192927484333	1.23606185939447	3.31359466405635	2.72733151833292	0.91309785132116	[0.1,10)
ENSG00000100150	4.07025962399284	0.153085097658896	3.28580009549181	7.86173552852606	0.99999993402596	[0.1,10)
ENSG00000100207	11.5598567591764	-2.56701010488125	-0.774863185672445	5.8487136731869	0.999977934276122	[10,1e+04)
ENSG00000100226	26.9195971351835	1.02915930984413	3.48477807994259	4.27357058642059	0.996188561880383	[10,1e+04)
ENSG00000100280	10.6379856759176	0.390137033970953	3.69823865050739	4.86962975294898	0.99158312872111	[10,1e+04)
ENSG00000100311	7.44688451208594	-0.636552218655313	1.11004128263105	3.17126207897562	0.966288095427289	[0.1,10)
ENSG00000100316	168.25914950761	-0.749051383717506	2.50865617151191	3.84302012970574	0.994251970706247	[10,1e+04)
ENSG00000100320	0.4236078782453	0.580534736265967	2.65451379884563	4.09185335314897	0.993206874904073	[0.1,10)
ENSG00000100330	27.4292748433304	-0.374483616719689	1.65346757959317	5.4899673305856	0.994951612157603	[10,1e+04)
ENSG00000100345	690.308218442256	-0.153564962079381	5.5883993180404	8.17186192944358	0.999999999912023	[10,1e+04)
ENSG00000100346	0.0528558639212175	-0.776002097549155	6.50582454083342	6.8534092044177	0.999998893513202	[0,0.1)
ENSG00000100353	25.3671441360788	-0.193999147550808	4.01033902771249	4.43255857569611	0.994221961457999	[10,1e+04)
ENSG00000100354	0.742623097582811	-1.2643893580959	1.16967812715391	6.82343545190185	0.999999802750713	[0.1,10)
ENSG00000100385	212.18715308863	0.33096032130958	-0.709333966759382	3.87042559243685	0.986756575573638	[10,1e+04)
ENSG00000100387	31.5183348254252	1.23382847263333	2.68341653271098	2.91370186655357	0.940246880165137	[10,1e+04)
ENSG00000100393	37.4350044762757	-4.52977611481	1.55555296670939	8.95849860576651	0.999999999999484	[10,1e+04)
ENSG00000100403	0.760626678603402	0.743095184988436	4.2077323312437	5.10097118056514	0.990761551309557	[0.1,10)
ENSG00000100425	1.73051924798568	0.195283313772394	4.28997522349766	4.98362422804003	0.994534773397455	[0.1,10)
ENSG00000100426	13.4061593554163	-0.207778232316005	2.60560864919267	3.94919289080928	0.989506768385479	[10,1e+04)
ENSG00000100462	6.09094897045658	1.11066642734445	3.18174203336309	4.73685935798797	0.994806432825256	[0.1,10)
ENSG00000100485	17.6345837063563	-0.329783457734243	1.97467671831928	5.98005385552604	0.999427840971243	[10,1e+04)
ENSG00000100505	1.15940913160251	1.89459237509472	4.12464370613275	3.90159771544475	0.987914427877689	[0.1,10)
ENSG00000100519	14.0164010743062	0.0907793289793681	3.81147650611923	4.22302639856173	0.995511977073858	[10,1e+04)
ENSG00000100523	1.34290957923008	2.24285588081197	2.27554076056187	4.77587627008378	0.968458213705181	[0.1,10)
ENSG00000100567	32.4451924798568	-0.480399923632778	1.81870878344653	3.65799595918102	0.99028192222966	[10,1e+04)
ENSG00000100591	17.0916114592659	0.516007076534821	2.10549704839275	3.29264932811803	0.938521220776593	[10,1e+04)
ENSG00000100592	2.8977260519248	0.70229566613463	1.21666872611316	6.24289617398243	0.999990849460485	[0.1,10)
ENSG00000100603	3.69282900626679	0.277677082733544	3.04627200177584	4.93994963711408	0.999633196215809	[0.1,10)
ENSG00000100605	3.42051924798568	-0.213354395292569	1.61169618355542	3.55242596652688	0.987051326793078	[0.1,10)
ENSG00000100614	14.3717367949866	0.587359104063674	1.97029457045618	3.50851605210815	0.985449561262778	[10,1e+04)
ENSG00000100644	4.64604297224709	-0.65188599545953	1.4648393429463	4.64150145154163	0.980689532418508	[0.1,10)
ENSG00000100664	13.8521307072516	-3.60642757711812	1.65354136962857	3.49600619567543	0.907859809790479	[10,1e+04)
ENSG00000100697	3.26819158460161	-0.131426942400909	4.07357158357872	6.91517866577206	0.9999945509466	[0.1,10)
ENSG00000100722	1.23949865711728	-1.16727471458732	1.07135881866012	5.3156721609293	0.999785297023323	[0.1,10)
ENSG00000100731	2.54364368845121	-1.73127687071845	0.390225637686099	8.03011229424639	0.999999565127288	[0.1,10)
ENSG00000100764	8.3283527305282	1.71212266177523	4.479316805732	3.9435722644993	0.995728890599096	[0.1,10)
ENSG00000100784	4.05638316920322	0.148791369957999	1.68554376501035	5.10063837790685	0.999801806584297	[0.1,10)
ENSG00000100796	3.84004476275739	-1.37001249579378	3.60552874749078	4.86805575315533	0.998771820725125	[0.1,10)
ENSG00000100811	76.5001342882722	2.01660396582068	4.9020727856451	3.19118949658894	0.967830954926674	[10,1e+04)
ENSG00000100813	72.7429364368845	-0.805514039113137	2.97980106473266	6.78729121229291	0.999998436751071	[10,1e+04)
ENSG00000100852	0.23503133393017	-1.63006414704024	0.965304263089565	4.75294948321662	0.98705369807694	[0.1,10)
ENSG00000100883	10.3660429722471	0.467444084767487	3.38143971254142	4.31667919267371	0.996689717284175	[10,1e+04)
ENSG00000100884	0.0186660698299015	0.194794973820781	2.7370610468626	4.20360433229296	0.918263625967071	[0,0.1)
ENSG00000100888	5.24837063563116	-0.505105791008736	5.54448132261703	8.90199922724664	0.999999999998095	[0.1,10)
ENSG00000100902	6.69934646374217	-0.0671947738608291	2.34685566048423	2.94426532539603	0.943987639676727	[0.1,10)
ENSG00000100906	25.9320859444942	-1.09373373154629	1.15971010593749	3.37283360076588	0.97935202641697	[10,1e+04)
ENSG00000100968	0.0035810205908684	0.478142428275194	1.61775966773772	4.14831807747662	0.985383663547882	[0,0.1)
ENSG00000100982	103.887350044763	-0.453885213976787	2.91163934559265	5.2844400650844	0.999961615698865	[10,1e+04)
ENSG00000100991	1.17330349149508	-0.0253632029741885	1.02364378385697	5.36143576413599	0.999538656142253	[0.1,10)
ENSG00000101040	0.354252461951656	0.319783210920302	3.89881271996758	6.09070934838857	0.999997106368404	[0.1,10)
ENSG00000101057	2.09902417188899	0.0774852731087118	1.7240095379725	4.33936140884484	0.992108233056559	[0.1,10)
ENSG00000101076	0.0127484333034915	-0.280616793580865	1.60558149048837	3.54884988612658	0.919225678145736	[0,0.1)
ENSG00000101079	0.26810205908684	0.277505473900918	0.577629113250326	3.89301970222173	0.919621043818656	[0.1,10)
ENSG00000101096	0.333285586392122	0.85508678797211	2.0882632886409	4.99905460768128	0.99925103106598	[0.1,10)
ENSG00000101098	0.0155147717099373	0.982364465897004	3.65903075532386	3.02291030291181	0.952765434512064	[0,0.1)
ENSG00000101104	20.6647806624888	0.745146652525439	1.19757450019474	4.09868929684396	0.993349750139363	[10,1e+04)
ENSG00000101115	0.119122649955237	-0.201243929458233	1.66475032025562	4.57179805515423	0.999442034343346	[0.1,10)
ENSG00000101126	0.65325872873769	-3.43202625636067	1.02199278469401	4.64048129705908	0.9989040999292	[0.1,10)
ENSG00000101138	1.09512085944494	-0.885505930085488	3.91841070268595	3.28837902564977	0.937895869936688	[0.1,10)
ENSG00000101144	0.0238854073410922	1.65577032196937	2.70704772194502	3.41160231987225	0.98128676800379	[0,0.1)
ENSG00000101146	5.14478961504029	-0.201128929752093	2.75561593995284	4.0064534819996	0.991169300003019	[0.1,10)
ENSG00000101182	43.6494628469114	-0.266544017153686	2.6827406540603	3.16450800110091	0.965751461122936	[10,1e+04)
ENSG00000101189	45.2864189794091	0.944941882213581	2.60973302422431	2.6845265655468	0.905748427840226	[10,1e+04)
ENSG00000101190	7.74996418979409	2.8491845370944	3.02831185841821	3.44859692092278	0.95806915495759	[0.1,10)
ENSG00000101191	0.395416293643688	1.82568342009642	3.09663032568449	6.81547619391031	0.99999076875449	[0.1,10)
ENSG00000101193	194.791289167413	-0.0354263194393824	2.84915242608333	3.11626238861292	0.961707185864695	[10,1e+04)
ENSG00000101210	0.056544315129812	0.989526719339557	6.13555082749992	3.14464397364548	0.96413145424868	[0,0.1)
ENSG00000101216	0.382336615935542	1.03683764120437	2.59395302160329	3.67229512619047	0.990659130636514	[0.1,10)
ENSG00000101266	1.68539838854073	0.765932197272345	3.89291688240505	4.94988829827989	0.999646697845993	[0.1,10)
ENSG00000101337	3.13033124440466	0.642024429692511	3.39955890790719	5.35167008011242	0.999970772411386	[0.1,10)
ENSG00000101346	19.1513786929275	0.408645151830362	0.0581812867614977	3.56815636735677	0.987586067238811	[10,1e+04)
ENSG00000101349	0.000259623992837959	1.11129827363428	0.946819830699744	4.25153447210128	0.998363566588201	[0,0.1)
ENSG00000101361	61.1537779767234	-0.134019568475952	0.563775113068082	4.25882147159428	0.973256819691124	[10,1e+04)
ENSG00000101367	208.985192479857	0.812250213777932	0.961916065444446	3.19457927808725	0.968087388852693	[10,1e+04)
ENSG00000101384	0.883464637421665	1.43865436792161	4.05152116580928	6.51089232778687	0.999999615868819	[0.1,10)
ENSG00000101412	12.0865353625783	0.822559790815361	2.02712490058908	3.05011646460534	0.95553054498313	[10,1e+04)
ENSG00000101444	3.04512085944494	-0.125471326935238	1.84070859423023	3.3321670016313	0.94406980715951	[0.1,10)
ENSG00000101445	0.701038495971352	1.17862997217628	2.91616157028431	4.28600189425265	0.998536940448375	[0.1,10)
ENSG00000101489	0.199337511190689	2.24527924917544	3.89248698038549	3.96475362201611	0.974364730195216	[0.1,10)
ENSG00000101542	0.042667860340197	1.65806757212833	1.35418281282115	4.055612915363	0.980513136445033	[0,0.1)
ENSG00000101557	10.7970904207699	0.465461994463664	2.22557011316537	4.24313663922273	0.927536807900908	[10,1e+04)
ENSG00000101596	81.5421665174575	-0.578424354687513	2.14235294962285	7.89557634750562	0.999999998790609	[10,1e+04)
ENSG00000101665	1.21384064458371	1.14847978155368	3.87468502219055	3.30742291621348	0.975695730781462	[0.1,10)
ENSG00000101745	3.82899731423456	-3.45984463195243	-1.23387172090267	6.53579681477784	0.999985243734791	[0.1,10)
ENSG00000101746	0.00383169203222919	0.435063208483781	2.69516327002433	4.87171185057601	0.998788438158561	[0,0.1)
ENSG00000101844	0.614789615040287	0.846752556222772	0.909511704272574	3.60895884160666	0.988883246902227	[0.1,10)
ENSG00000101846	5.99621307072516	-0.690230703604135	0.657303694175022	3.41427758676947	0.981414315787146	[0.1,10)
ENSG00000101849	0.53484333034915	-0.642467550949462	2.53693811150536	4.27841373554903	0.998500302780111	[0.1,10)
ENSG00000101868	0.180107430617726	-1.04790866158035	1.44550242868203	6.46789628812549	0.999999524777767	[0.1,10)
ENSG00000101882	26.4571172784244	1.28153176162237	2.01683287949313	3.92713188630636	0.99551390816983	[10,1e+04)
ENSG00000101901	7.71962399283796	-0.429316020638641	0.0975390270561776	4.68276662060521	0.997582959543471	[0.1,10)
ENSG00000101911	16.5993822739481	0.0261499949853568	3.56959442187084	2.7874931793966	0.922707345456536	[10,1e+04)
ENSG00000101916	58.9984870188004	-0.131166631043096	3.24252880181106	3.24362343606712	0.931026133439482	[10,1e+04)
ENSG00000101935	9.31985675917637	0.788753861437102	1.8117149745585	2.71363451912297	0.910792997313756	[0.1,10)
ENSG00000101940	8.55034019695613	0.416751126686311	3.42243327592036	2.91449300186029	0.940346118992748	[0.1,10)
ENSG00000101945	13.4405371530886	0.149765349622579	3.73902181767196	2.88794427575704	0.936945044155794	[10,1e+04)
ENSG00000101958	0.000957923008057296	0.587530610995797	3.27710014561522	3.11848874105817	0.908587632299454	[0,0.1)
ENSG00000101966	0.428934646374217	-0.323795292128732	0.322987081134144	3.37142230811856	0.979278387329643	[0.1,10)
ENSG00000101972	5.08691136974038	-0.0801245884468694	5.11067492602456	6.47241568934694	0.999999812829939	[0.1,10)
ENSG00000101974	0.184521038495971	0.571806230605632	1.88438651343975	5.48532898504608	0.999724526368115	[0.1,10)
ENSG00000101977	0.0297314234556849	-0.0741838631270562	0.607056910527823	4.60879241071018	0.943290929446168	[0,0.1)
ENSG00000101981	0.00178155774395703	-0.790470303014349	1.68989629341809	3.63267559735254	0.989580625058095	[0,0.1)
ENSG00000101986	48.0746553267681	0.15895368007204	2.40863248357172	3.42935270817277	0.982118837885542	[10,1e+04)
ENSG00000101997	85.8016472694718	-0.537245139127417	0.382032439858062	3.90429411442068	0.995198908362386	[10,1e+04)
ENSG00000102024	0.00549686660698299	-0.387257739192512	2.51310056333043	3.89901270308906	0.987821982614245	[0,0.1)
ENSG00000102032	10.5369919427037	0.0625110766615841	1.2107518509979	3.49357889832123	0.962622292028919	[10,1e+04)
ENSG00000102038	0.00498657117278424	0.66985712908999	2.73830719337318	5.64778217125921	0.999946645897619	[0,0.1)
ENSG00000102053	0.000161145926589078	0.0796233110582605	1.96537382079408	3.60538031971566	0.972148733086522	[0,0.1)
ENSG00000102054	10.9654252461952	0.1127319936243	3.44859596085848	3.4556944766506	0.983294257742315	[10,1e+04)
ENSG00000102076	0.00465532676812892	1.64014528129198	1.85779655293469	2.69620567349423	0.907796474628102	[0,0.1)
ENSG00000102078	2.74705461056401	1.09106325840573	2.65150370131792	3.36976437595984	0.979191684320595	[0.1,10)
ENSG00000102098	0.105837063563115	1.00549196103336	2.08332834719875	4.26511836492418	0.998434048382124	[0.1,10)
ENSG00000102125	26.2247806624888	0.534477676085937	2.41990590896311	3.17428984750685	0.966526482271322	[10,1e+04)
ENSG00000102144	35.9049776186213	-0.279982649426284	-0.316265384184411	3.23677479700493	0.971138951857199	[10,1e+04)
ENSG00000102172	24.2134288272158	-0.50070558793006	2.29629808435503	3.18688177080765	0.921460277265947	[10,1e+04)
ENSG00000102174	0.542256042972247	-0.159228339587919	1.29106207675304	4.9491309762776	0.999645685351575	[0.1,10)
ENSG00000102225	7.59973142345568	-0.0837099071112072	3.10536708493035	3.94152267891437	0.995702615689421	[0.1,10)
ENSG00000102226	5.5542345568487	-0.704616785461255	4.19657011998634	4.78378505058591	0.998323456750043	[0.1,10)
ENSG00000102230	0.951217547000895	-1.3882413242286	2.15874667889084	2.95060821071331	0.944740314394971	[0.1,10)
ENSG00000102241	0.894923903312444	1.31322666137656	1.79679711300546	3.61976941521264	0.973206628172388	[0.1,10)
ENSG00000102290	0.00432408236347359	2.31883062906491	4.32479764075287	3.5819060896568	0.925742124901504	[0,0.1)
ENSG00000102302	3.5089794091316	-0.489115190416008	3.32026963361053	3.94521539454461	0.972835312099674	[0.1,10)
ENSG00000102312	3.56495076096688	0.602968456851703	2.43186057099328	3.90409430539533	0.995196052430872	[0.1,10)
ENSG00000102316	18.363321396598	-0.758325406559715	1.86529228856006	3.63792963553733	0.989729719490781	[10,1e+04)
ENSG00000102359	0.00809310653536258	0.381305866284068	-0.0374997304681939	3.83437632780341	0.96252939282245	[0,0.1)
ENSG00000102384	0.127735004476276	0.0506254442010618	1.20130518827276	4.31693605187893	0.996692510858043	[0.1,10)
ENSG00000102393	13.2170814682184	0.46472907561527	1.95753966680131	3.49812606948428	0.985045990572971	[10,1e+04)
ENSG00000102524	72.7031602506714	0.537806548765204	2.11415403948037	3.04273976903174	0.954794121426939	[10,1e+04)
ENSG00000102531	0.713751119068935	-0.169926392686253	0.524058124191029	6.11297216490345	0.999884367658408	[0.1,10)
ENSG00000102580	48.2817009847807	0.363259389605118	1.14487677697632	4.0644899676494	0.951080561997675	[10,1e+04)
ENSG00000102606	3.63515666965085	0.0519091225850925	2.91947202332991	4.38637866505991	0.953985930517112	[0.1,10)
ENSG00000102678	0.34455684870188	0.380743183756299	1.86707423000159	2.71318103523983	0.910715910113492	[0.1,10)
ENSG00000102755	0.463312444046553	0.100063263670434	1.25437829474283	5.90298436927191	0.997806027350573	[0.1,10)
ENSG00000102781	1.60975828111012	0.228420404451923	0.868644905779966	3.70500476869391	0.946326582546448	[0.1,10)
ENSG00000102786	3.42612354521038	-0.915352907311731	3.80128061155479	5.85106284579567	0.999996534735088	[0.1,10)
ENSG00000102804	8.59698299015219	-1.4494079238714	-1.16372318476158	3.67076506857757	0.941151545615587	[0.1,10)
ENSG00000102870	2.75885407341092	2.80278510524375	5.06717962945064	3.74203956328531	0.992317751805668	[0.1,10)
ENSG00000102879	68.2363921217547	-0.619265259607159	3.74365143076888	3.41606615773577	0.954491479297814	[10,1e+04)
ENSG00000102908	0.831629364368845	-0.38831754143353	1.7347059940921	6.4408671580083	0.999990941723713	[0.1,10)
ENSG00000102935	0.00736794986571173	1.19703793965612	2.94715453554358	4.28185602405843	0.990468533215048	[0,0.1)
ENSG00000102974	2.47632050134288	-1.26141448613349	4.86477390951858	4.45642255775443	0.997924957852537	[0.1,10)
ENSG00000103194	60.3004744852283	-1.83814771288455	-1.37126190264914	4.52132802749564	0.98885345266455	[10,1e+04)
ENSG00000103197	20.9453267681289	-3.7957896945449	0.891075005160002	7.28350337644636	0.999999983432509	[10,1e+04)
ENSG00000103241	0.00914055505819159	3.43734072797791	4.04840275278891	2.70573671808889	0.909443996784091	[0,0.1)
