ensgene	multi	variable	value
ENSG00000103197	yes	syn_z	-3.7957896945449
ENSG00000103194	yes	syn_z	-1.83814771288455
ENSG00000083097	yes	syn_z	0.141021242976481
ENSG00000113721	yes	syn_z	-0.672378855931428
ENSG00000113722	no	syn_z	1.00442651467793
ENSG00000123810	yes	syn_z	0.573580509115258
ENSG00000123815	yes	syn_z	0.989061315075358
ENSG00000078699	yes	syn_z	0.196459962777223
ENSG00000110660	yes	syn_z	-0.946152314362487
ENSG00000140263	yes	syn_z	1.40795571051147
ENSG00000140262	yes	syn_z	-0.439647637404374
ENSG00000140265	yes	syn_z	0.0860532380309523
ENSG00000140264	yes	syn_z	0.824976961949227
ENSG00000064666	yes	syn_z	-0.255584913689009
ENSG00000203772	yes	syn_z	1.76373209298283
ENSG00000198336	yes	syn_z	0.700515148192014
ENSG00000173825	yes	syn_z	1.90317121471368
ENSG00000163075	yes	syn_z	-0.688093431974775
ENSG00000065534	yes	syn_z	0.75779231074552
ENSG00000163072	yes	syn_z	-0.669974735901867
ENSG00000163071	yes	syn_z	-0.219351720764784
ENSG00000198331	yes	syn_z	-0.598704547897639
ENSG00000149639	yes	syn_z	0.610011326588737
ENSG00000013561	yes	syn_z	0.503195984111525
ENSG00000173535	yes	syn_z	-0.350387054823376
ENSG00000013563	yes	syn_z	-0.6413257655082
ENSG00000198339	no	syn_z	-0.0725718020440394
ENSG00000156860	yes	syn_z	-0.767696662055433
ENSG00000173826	yes	syn_z	0.903184513516365
ENSG00000087448	yes	syn_z	1.66679840677271
ENSG00000104884	yes	syn_z	-0.694147030933958
ENSG00000124459	yes	syn_z	-1.78886535558902
ENSG00000135374	yes	syn_z	-0.437022062025706
ENSG00000205809	no	syn_z	1.70682014354566
ENSG00000205808	yes	syn_z	0.642329351466757
ENSG00000107949	yes	syn_z	0.375359907392928
ENSG00000188536	yes	syn_z	2.40327689623231
ENSG00000146350	yes	syn_z	-1.6652037809785
ENSG00000012963	yes	syn_z	0.603136449099184
ENSG00000128191	yes	syn_z	0.720629191925191
ENSG00000163017	yes	syn_z	0.428696585224794
ENSG00000173757	yes	syn_z	1.93980415660677
ENSG00000169116	yes	syn_z	-0.519304152760188
ENSG00000160796	yes	syn_z	-0.48663064456187
ENSG00000083838	yes	syn_z	-2.12957279087429
ENSG00000160791	yes	syn_z	-1.9515037666474
ENSG00000164411	yes	syn_z	0.634040145291667
ENSG00000164062	yes	syn_z	0.830544556487443
ENSG00000160799	yes	syn_z	0.179871404137585
ENSG00000172071	yes	syn_z	0.385580227949466
ENSG00000183283	yes	syn_z	-0.681942143410724
ENSG00000183287	yes	syn_z	-0.293701700184838
ENSG00000168575	yes	syn_z	0.61373812905574
ENSG00000163214	yes	syn_z	-2.10651830786422
ENSG00000213930	yes	syn_z	0.585357704998406
ENSG00000213931	no	syn_z	0.208622104303431
ENSG00000163219	yes	syn_z	0.707219176621295
ENSG00000143771	yes	syn_z	-0.0754247308188162
ENSG00000213934	no	syn_z	1.79135751750477
ENSG00000144043	yes	syn_z	0.295318030621889
ENSG00000213937	yes	syn_z	-0.656027462233503
ENSG00000127220	yes	syn_z	2.10496694797118
ENSG00000058729	yes	syn_z	0.0887152364701
ENSG00000180096	yes	syn_z	1.25399830236291
ENSG00000179344	yes	syn_z	2.49018834813087
ENSG00000144045	yes	syn_z	0.35741721075997
ENSG00000180098	yes	syn_z	-0.50294670469671
ENSG00000168546	yes	syn_z	-0.551900197952697
ENSG00000118526	yes	syn_z	2.31074577784178
ENSG00000118257	yes	syn_z	0.505860667345468
ENSG00000176155	yes	syn_z	0.0894298874289128
ENSG00000118523	yes	syn_z	2.03834633176139
ENSG00000176153	yes	syn_z	0.0211163243910198
ENSG00000118520	yes	syn_z	-0.31088725206696
ENSG00000198398	no	syn_z	0.0992818312908954
ENSG00000167065	yes	syn_z	-0.364789144972159
ENSG00000149657	yes	syn_z	0.522679812342189
ENSG00000172803	yes	syn_z	-1.5767745972951
ENSG00000149300	yes	syn_z	1.14167146460242
ENSG00000155363	yes	syn_z	0.470210279191703
ENSG00000102245	yes	syn_z	0.818535499720955
ENSG00000036473	no	syn_z	-0.0765583384560781
ENSG00000132109	yes	syn_z	-2.9617116380354
ENSG00000138821	yes	syn_z	1.11067490507688
ENSG00000102243	yes	syn_z	-0.160849497572917
ENSG00000156162	yes	syn_z	0.369018980412868
ENSG00000028310	yes	syn_z	0.378593181041208
ENSG00000148303	yes	syn_z	-0.839920402810459
ENSG00000148300	yes	syn_z	1.15790932551063
ENSG00000105738	yes	syn_z	1.14087875332664
ENSG00000128908	yes	syn_z	-1.54178397135106
ENSG00000166224	yes	syn_z	-0.420242132150685
ENSG00000148308	yes	syn_z	-0.155612488595501
ENSG00000105737	yes	syn_z	-0.278403186740281
ENSG00000095066	yes	syn_z	0.583719450019258
ENSG00000183908	no	syn_z	-1.11659111604126
ENSG00000105732	yes	syn_z	-1.69090475837359
ENSG00000100167	yes	syn_z	-0.426136298806021
ENSG00000135823	yes	syn_z	0.0808321280989909
ENSG00000166246	yes	syn_z	-1.24189848546649
ENSG00000135821	yes	syn_z	-0.919671743604435
ENSG00000123106	yes	syn_z	-0.967571994686937
ENSG00000135829	yes	syn_z	-1.52716811297365
ENSG00000135828	yes	syn_z	-0.275304402963647
ENSG00000012211	yes	syn_z	0.210358710241931
ENSG00000070476	yes	syn_z	1.71657121183925
ENSG00000188396	yes	syn_z	2.15374053190404
ENSG00000152932	yes	syn_z	-0.286304512223801
ENSG00000078328	yes	syn_z	-0.796115086742426
ENSG00000152422	yes	syn_z	0.333404767623621
ENSG00000152939	yes	syn_z	0.57058933047426
ENSG00000083520	yes	syn_z	-1.09038408828688
ENSG00000165912	yes	syn_z	0.644762938276445
ENSG00000184178	yes	syn_z	0.781709323964847
ENSG00000131746	yes	syn_z	-0.0230580075672917
ENSG00000165916	yes	syn_z	0.547539694315149
ENSG00000185386	yes	syn_z	0.623792758435565
ENSG00000165914	yes	syn_z	-0.247891483519711
ENSG00000165915	yes	syn_z	-0.369209729934053
ENSG00000063978	yes	syn_z	0.119507784720443
ENSG00000073536	yes	syn_z	0.6978547158176
ENSG00000188483	yes	syn_z	2.03503463159567
ENSG00000118245	yes	syn_z	-0.515407755370117
ENSG00000127954	yes	syn_z	-0.947235836620814
ENSG00000127955	yes	syn_z	-1.26115441664336
ENSG00000124159	no	syn_z	2.70945715800824
ENSG00000163006	yes	syn_z	-0.481745896715138
ENSG00000138823	no	syn_z	0.254160843888036
ENSG00000127483	yes	syn_z	-0.65797686815091
ENSG00000127952	yes	syn_z	0.149442162291781
ENSG00000127481	yes	syn_z	-0.144571470798801
ENSG00000249242	yes	syn_z	-0.0237684839351591
ENSG00000196220	yes	syn_z	0.154153766986518
ENSG00000166228	yes	syn_z	-0.111019676368247
ENSG00000131747	yes	syn_z	-0.454344298890934
ENSG00000166793	yes	syn_z	0.745755271985584
ENSG00000166794	yes	syn_z	0.297652743377142
ENSG00000166797	yes	syn_z	-0.181174134353216
ENSG00000166886	yes	syn_z	-1.48476727256967
ENSG00000114841	yes	syn_z	-1.4500953211937
ENSG00000173253	yes	syn_z	-0.524721935884181
ENSG00000186827	yes	syn_z	-0.595212514054129
ENSG00000173258	no	syn_z	-0.730035284125857
ENSG00000168646	yes	syn_z	0.091794463778478
ENSG00000115464	yes	syn_z	-4.90678977525383
ENSG00000115461	yes	syn_z	0.964184253386918
ENSG00000119121	no	syn_z	-1.00416571743264
ENSG00000153303	yes	syn_z	-0.657914074246854
ENSG00000099994	yes	syn_z	0.550300307957229
ENSG00000168040	yes	syn_z	0.541172292420592
ENSG00000071073	yes	syn_z	0.109977078815091
ENSG00000115468	yes	syn_z	1.42288225893795
ENSG00000119698	yes	syn_z	0.515349738804782
ENSG00000119699	yes	syn_z	-1.10053356825396
ENSG00000116161	yes	syn_z	-0.543507412310972
ENSG00000168994	yes	syn_z	-1.08193477368745
ENSG00000112110	yes	syn_z	0.521592241767751
ENSG00000168993	yes	syn_z	0.0392740104820456
ENSG00000111424	yes	syn_z	-0.445161742862389
ENSG00000074935	yes	syn_z	0.193959948185557
ENSG00000204511	no	syn_z	-0.030864158190153
ENSG00000020577	yes	syn_z	0.645724282100665
ENSG00000112118	yes	syn_z	0.300891048708435
ENSG00000120324	yes	syn_z	3.94706665360323
ENSG00000146147	yes	syn_z	-1.16608436260207
ENSG00000108278	yes	syn_z	0.174474431506725
ENSG00000170579	no	syn_z	1.44420821920415
ENSG00000134343	yes	syn_z	0.132689954327625
ENSG00000108272	yes	syn_z	0.987161102821052
ENSG00000197122	yes	syn_z	0.830041175414642
ENSG00000108270	yes	syn_z	0.0216568644714627
ENSG00000140905	yes	syn_z	0.553593324880007
ENSG00000204387	yes	syn_z	-1.14616509876583
ENSG00000204386	yes	syn_z	1.95664033798376
ENSG00000204385	yes	syn_z	2.11307159920913
ENSG00000021776	yes	syn_z	-0.733896043900202
ENSG00000073921	yes	syn_z	-0.493394166410535
ENSG00000145147	yes	syn_z	0.224865475886111
ENSG00000154493	no	syn_z	0.56387019096869
ENSG00000101290	yes	syn_z	0.551056321622722
ENSG00000101745	yes	syn_z	-3.45984463195243
ENSG00000154144	yes	syn_z	-0.107531541870559
ENSG00000187808	yes	syn_z	1.70006156000376
ENSG00000154146	yes	syn_z	2.09495417199778
ENSG00000137976	yes	syn_z	-1.46514735655165
ENSG00000137975	yes	syn_z	-2.06062311092443
ENSG00000101298	yes	syn_z	-0.024025155698865
ENSG00000137757	yes	syn_z	-1.14022184053246
ENSG00000150394	no	syn_z	-0.161388193672531
ENSG00000104714	yes	syn_z	-1.63685652852499
ENSG00000159516	yes	syn_z	0.521864208812769
ENSG00000130997	yes	syn_z	-0.0161378274955205
ENSG00000198650	yes	syn_z	-0.320584009540024
ENSG00000182287	yes	syn_z	0.354929592548747
ENSG00000197128	yes	syn_z	0.376210457420865
ENSG00000160299	yes	syn_z	-1.48342001787333
ENSG00000087301	yes	syn_z	-2.16541225227865
ENSG00000178502	yes	syn_z	1.13118224391049
ENSG00000185420	yes	syn_z	0.388189549671712
ENSG00000107014	yes	syn_z	-0.133840634831385
ENSG00000129757	yes	syn_z	2.78645697461642
ENSG00000165264	yes	syn_z	-0.724336621998826
ENSG00000010219	yes	syn_z	0.615800604400122
ENSG00000165269	yes	syn_z	1.25949797660053
ENSG00000154727	yes	syn_z	-0.166381379851481
ENSG00000101126	yes	syn_z	-3.43202625636067
ENSG00000154721	yes	syn_z	1.36077205858906
ENSG00000154723	yes	syn_z	0.407773614079449
ENSG00000117305	yes	syn_z	-0.159676531431034
ENSG00000174705	yes	syn_z	0.851347665234037
ENSG00000125885	yes	syn_z	-0.90708727066252
ENSG00000135346	yes	syn_z	0.565391310496819
ENSG00000157017	yes	syn_z	0.0212839308882636
ENSG00000165898	yes	syn_z	0.347474138062706
ENSG00000087995	yes	syn_z	2.17212227413543
ENSG00000239282	yes	syn_z	1.19109200476741
ENSG00000141098	yes	syn_z	0.471488141377894
ENSG00000130193	yes	syn_z	2.16488772458713
ENSG00000101892	no	syn_z	-0.389334729021866
ENSG00000117691	yes	syn_z	0.278607213411135
ENSG00000113532	yes	syn_z	-0.257769413941476
ENSG00000117697	yes	syn_z	0.664035313302435
ENSG00000006695	yes	syn_z	-0.0050904835361868
ENSG00000085365	yes	syn_z	0.937377349006325
ENSG00000129282	yes	syn_z	1.64954286611987
ENSG00000130822	yes	syn_z	0.13773216214165
ENSG00000125089	yes	syn_z	-1.94932313390949
ENSG00000090432	yes	syn_z	-0.0554497836949172
ENSG00000004838	yes	syn_z	0.502471027442721
ENSG00000213694	yes	syn_z	0.474792804024319
ENSG00000124102	yes	syn_z	0.176707832955207
ENSG00000147383	yes	syn_z	-0.723457432561032
ENSG00000086544	yes	syn_z	2.11167884957615
ENSG00000076067	yes	syn_z	0.0539727757183931
ENSG00000058262	yes	syn_z	-0.0510382254722074
ENSG00000205038	yes	syn_z	-1.71126417415542
ENSG00000169474	yes	syn_z	-0.0139153600208406
ENSG00000075568	yes	syn_z	-0.320954772627528
ENSG00000147382	yes	syn_z	0.104950429600167
ENSG00000163904	yes	syn_z	-0.106126853637747
ENSG00000007350	yes	syn_z	-1.64662010980912
ENSG00000112541	yes	syn_z	0.151096034244934
ENSG00000168269	yes	syn_z	0.25209465786164
ENSG00000147789	yes	syn_z	-1.10660750420365
ENSG00000164136	yes	syn_z	0.86118708973766
ENSG00000164134	yes	syn_z	-0.64073971441868
ENSG00000169903	yes	syn_z	-0.975307637764065
ENSG00000156427	yes	syn_z	-0.023071712723938
ENSG00000128482	yes	syn_z	-1.0738995122197
ENSG00000128487	yes	syn_z	-1.38701478201291
ENSG00000171885	yes	syn_z	-0.974713221063099
ENSG00000100650	yes	syn_z	-1.5583877621421
ENSG00000171735	yes	syn_z	2.50212001715876
ENSG00000124134	no	syn_z	3.13158116622258
ENSG00000105364	yes	syn_z	1.09047026325267
ENSG00000013619	yes	syn_z	-1.1292327464156
ENSG00000101442	yes	syn_z	-0.430120502544041
ENSG00000012779	yes	syn_z	0.373312029464228
ENSG00000133055	yes	syn_z	-0.849056274740108
ENSG00000174516	yes	syn_z	0.955643258503006
ENSG00000152253	yes	syn_z	0.0999699457777068
ENSG00000169951	yes	syn_z	1.12041923213115
ENSG00000125629	yes	syn_z	-0.059923441762188
ENSG00000170425	yes	syn_z	0.709403929401611
ENSG00000170426	yes	syn_z	-0.344025490948067
ENSG00000170421	yes	syn_z	0.725645199630718
ENSG00000169957	yes	syn_z	-0.809489595300507
ENSG00000089250	yes	syn_z	-0.483601420296362
ENSG00000144959	yes	syn_z	0.280486242882276
ENSG00000143278	no	syn_z	-0.369170484402306
ENSG00000128159	yes	syn_z	-2.34635185423143
ENSG00000163581	yes	syn_z	-0.556165020703867
ENSG00000147402	yes	syn_z	1.20699938685613
ENSG00000198435	yes	syn_z	2.19297661944461
ENSG00000254999	yes	syn_z	0.694509863833677
ENSG00000134470	yes	syn_z	0.578930996868814
ENSG00000198431	yes	syn_z	1.07958172182758
ENSG00000197168	no	syn_z	0.154567022638769
ENSG00000110887	yes	syn_z	-0.282874084532088
ENSG00000197162	yes	syn_z	1.78340344171961
ENSG00000110880	yes	syn_z	-0.633193997431385
ENSG00000154997	no	syn_z	0.279378776062393
ENSG00000124688	yes	syn_z	0.235052414762131
ENSG00000197165	yes	syn_z	0.959280745362729
ENSG00000101440	yes	syn_z	0.27951410648496
ENSG00000169567	yes	syn_z	0.747954893218677
ENSG00000169564	yes	syn_z	-1.39060701054025
ENSG00000176834	yes	syn_z	0.0542730155343549
ENSG00000136830	yes	syn_z	1.03282329121672
ENSG00000243335	yes	syn_z	0.70334230623741
ENSG00000162040	yes	syn_z	1.01797367455503
ENSG00000204544	yes	syn_z	-0.106412539721168
ENSG00000204540	yes	syn_z	1.83015213802218
ENSG00000178750	yes	syn_z	-0.294263710886605
ENSG00000110375	yes	syn_z	0.0890517888322193
ENSG00000134697	yes	syn_z	-0.720428102598257
ENSG00000101441	no	syn_z	-0.47976289246337
ENSG00000007255	yes	syn_z	0.742642760069706
ENSG00000143093	yes	syn_z	0.119108764876436
ENSG00000204421	yes	syn_z	0.285800345725241
ENSG00000134690	yes	syn_z	1.16255591310795
ENSG00000198691	no	syn_z	-0.741077453155012
ENSG00000168743	yes	syn_z	0.421460262120725
ENSG00000134698	yes	syn_z	0.98477672990726
ENSG00000115718	yes	syn_z	1.27722146640125
ENSG00000198692	yes	syn_z	-0.645653451229058
ENSG00000092009	yes	syn_z	-1.63714659168849
ENSG00000163501	yes	syn_z	1.21938628321821
ENSG00000108861	yes	syn_z	0.765236421777395
ENSG00000204604	yes	syn_z	0.224567975209423
ENSG00000204052	yes	syn_z	-0.179978365923805
ENSG00000129993	yes	syn_z	-2.09572361528208
ENSG00000129990	yes	syn_z	1.42281581196423
ENSG00000129991	yes	syn_z	-0.212429470420187
ENSG00000143891	yes	syn_z	-0.369690851303925
ENSG00000071246	yes	syn_z	0.68361503513945
ENSG00000035115	yes	syn_z	0.69149155495474
ENSG00000071242	yes	syn_z	1.19060645434665
ENSG00000071243	yes	syn_z	-0.739502336665773
ENSG00000104147	yes	syn_z	0.922201954027989
ENSG00000102401	yes	syn_z	1.06392800202289
ENSG00000189060	yes	syn_z	-0.614792814871637
ENSG00000105929	yes	syn_z	0.568800890578097
ENSG00000105928	yes	syn_z	-0.321633604021018
ENSG00000164107	yes	syn_z	2.21227466639888
ENSG00000132849	yes	syn_z	0.961990446061088
ENSG00000075702	yes	syn_z	0.385697726309643
ENSG00000003402	yes	syn_z	0.196743512550173
ENSG00000003400	yes	syn_z	-1.00057387039149
ENSG00000132840	yes	syn_z	0.902556436812444
ENSG00000027869	yes	syn_z	0.906275962125281
ENSG00000141141	yes	syn_z	0.308742365634007
ENSG00000132661	yes	syn_z	0.311062622320327
ENSG00000132846	yes	syn_z	1.61887972222656
ENSG00000145335	yes	syn_z	-0.440097777564091
ENSG00000177614	yes	syn_z	-0.973047277986349
ENSG00000177613	yes	syn_z	-0.508885476710981
ENSG00000145332	yes	syn_z	0.0972849179969329
ENSG00000163684	yes	syn_z	-0.784366585865726
ENSG00000118729	yes	syn_z	-0.21138762645626
ENSG00000163686	yes	syn_z	-0.184915859745142
ENSG00000163687	yes	syn_z	-0.0747060285657215
ENSG00000119599	yes	syn_z	0.257681655694288
ENSG00000163681	yes	syn_z	0.556370494289142
ENSG00000163682	yes	syn_z	-0.703859036401261
ENSG00000163683	yes	syn_z	0.576959147788947
ENSG00000139679	yes	syn_z	-0.351632463956138
ENSG00000148841	yes	syn_z	-0.601868851115364
ENSG00000148840	yes	syn_z	-0.973066631362685
ENSG00000148843	yes	syn_z	1.03872060619062
ENSG00000148842	yes	syn_z	3.21380002536444
ENSG00000179085	yes	syn_z	0.988879056250283
ENSG00000172062	yes	syn_z	0.82662074819135
ENSG00000148848	yes	syn_z	-0.46448869080384
ENSG00000179083	yes	syn_z	-0.277651199368769
ENSG00000139675	yes	syn_z	0.536836905245792
ENSG00000142327	yes	syn_z	-0.616737518292755
ENSG00000162627	yes	syn_z	-0.685797367626129
ENSG00000167637	yes	syn_z	-0.638017670451914
ENSG00000057657	yes	syn_z	1.14990178302176
ENSG00000101916	yes	syn_z	-0.131166631043096
ENSG00000162623	yes	syn_z	0.660576242106719
ENSG00000066135	yes	syn_z	0.533283193478547
ENSG00000185966	yes	syn_z	0.900975051775846
ENSG00000188706	yes	syn_z	-1.19757335392165
ENSG00000188707	yes	syn_z	-1.36167525805938
ENSG00000185963	yes	syn_z	0.559005903535343
ENSG00000188257	yes	syn_z	0.0631895282402689
ENSG00000233280	yes	syn_z	-0.299533996771816
ENSG00000185634	yes	syn_z	0.480454281309244
ENSG00000136161	yes	syn_z	1.02872491196545
ENSG00000136160	yes	syn_z	1.34465453584975
ENSG00000165071	yes	syn_z	-0.501492302077244
ENSG00000185630	yes	syn_z	1.15341113196308
ENSG00000185633	yes	syn_z	0.291600889014732
ENSG00000165072	yes	syn_z	-0.101622813436079
ENSG00000136699	yes	syn_z	1.02591426212595
ENSG00000136698	yes	syn_z	1.71382119184977
ENSG00000136169	yes	syn_z	-0.608999226302076
ENSG00000115875	yes	syn_z	-0.183901562018679
ENSG00000165078	yes	syn_z	0.0014908225213776
ENSG00000184613	yes	syn_z	0.253267492838935
ENSG00000163536	yes	syn_z	0.202068778101799
ENSG00000154553	yes	syn_z	0.689730788327688
ENSG00000163534	yes	syn_z	-1.35555457926799
ENSG00000169902	yes	syn_z	-0.462930162159829
ENSG00000154556	yes	syn_z	0.683887083599678
ENSG00000163531	yes	syn_z	0.77946788627688
ENSG00000169908	yes	syn_z	-0.376655904625637
ENSG00000069849	yes	syn_z	-0.0403672308523189
ENSG00000155816	yes	syn_z	-0.340754533953527
ENSG00000089902	yes	syn_z	0.236823382539729
ENSG00000163539	yes	syn_z	-1.67139001690076
ENSG00000180287	yes	syn_z	0.464860052018513
ENSG00000127564	yes	syn_z	-1.55180285756276
ENSG00000112619	yes	syn_z	-0.117199091295665
ENSG00000179886	yes	syn_z	2.5508865916188
ENSG00000127561	yes	syn_z	1.4441576564975
ENSG00000136319	yes	syn_z	-0.523031423721805
ENSG00000179889	yes	syn_z	-0.336564696210389
ENSG00000162951	yes	syn_z	3.11230793417733
ENSG00000162482	yes	syn_z	1.28051186196996
ENSG00000025796	yes	syn_z	-0.150777700201537
ENSG00000070047	yes	syn_z	-1.97003147812703
ENSG00000268950	no	syn_z	0.853232112365343
ENSG00000152894	yes	syn_z	-0.0390089549105302
ENSG00000162959	yes	syn_z	0.678944382397861
ENSG00000100393	yes	syn_z	-4.52977611481
ENSG00000114473	yes	syn_z	-0.110254967317257
ENSG00000139364	yes	syn_z	0.671444227746398
ENSG00000090339	yes	syn_z	-0.139358835909214
ENSG00000148942	no	syn_z	-0.235472903592344
ENSG00000115705	yes	syn_z	0.933334017974485
ENSG00000141456	yes	syn_z	-0.677276410297333
ENSG00000196976	yes	syn_z	0.758625630769098
ENSG00000138036	yes	syn_z	0.197208466214263
ENSG00000138035	yes	syn_z	-0.915947453934066
ENSG00000148513	no	syn_z	-1.31958606912765
ENSG00000138032	yes	syn_z	-0.553734827112861
ENSG00000138031	yes	syn_z	-0.0911422293015531
ENSG00000138030	yes	syn_z	-0.110443822334766
ENSG00000138780	yes	syn_z	-0.534814452868576
ENSG00000138785	yes	syn_z	-0.966378250532557
ENSG00000138039	no	syn_z	-0.00304018020510154
ENSG00000066032	yes	syn_z	-0.136518200436902
ENSG00000128713	yes	syn_z	3.35799434313534
ENSG00000154930	yes	syn_z	1.36063747319768
ENSG00000128710	yes	syn_z	1.30459033675906
ENSG00000014164	yes	syn_z	-3.30120199104735
ENSG00000166479	yes	syn_z	-0.271078663667808
ENSG00000058453	yes	syn_z	-2.03812477632222
ENSG00000166477	yes	syn_z	0.735125134446595
ENSG00000186115	yes	syn_z	-0.795464072384432
ENSG00000166471	yes	syn_z	-0.917502404956861
ENSG00000025423	yes	syn_z	0.0660459289346265
ENSG00000005801	yes	syn_z	-0.779818866723857
ENSG00000139921	yes	syn_z	-0.532548930082664
ENSG00000139926	yes	syn_z	-0.0583588115871983
ENSG00000056487	yes	syn_z	0.835455200468818
ENSG00000182087	yes	syn_z	-0.744188248883933
ENSG00000157600	yes	syn_z	0.612985753471998
ENSG00000157350	yes	syn_z	0.718679139063898
ENSG00000173621	yes	syn_z	1.0637562221543
ENSG00000122420	yes	syn_z	-0.329510994310489
ENSG00000173627	no	syn_z	1.23859068636848
ENSG00000175497	yes	syn_z	-0.095347655703466
ENSG00000180861	yes	syn_z	0.09606649559312
ENSG00000154803	yes	syn_z	-0.39163309856073
ENSG00000196792	yes	syn_z	0.878971336435229
ENSG00000196821	yes	syn_z	-0.272926022948181
ENSG00000000457	yes	syn_z	-0.268518714558982
ENSG00000121281	yes	syn_z	-0.522638928192145
ENSG00000164305	yes	syn_z	-0.141660566418531
ENSG00000164306	yes	syn_z	0.192893413894396
ENSG00000137563	yes	syn_z	-0.421290160373075
ENSG00000164300	yes	syn_z	-1.65707509342366
ENSG00000172939	yes	syn_z	-0.211422258551422
ENSG00000034239	yes	syn_z	-0.438184689645118
ENSG00000172935	yes	syn_z	0.692545366681651
ENSG00000172936	yes	syn_z	1.04545256217995
ENSG00000164308	yes	syn_z	-1.0002444462729
ENSG00000164309	yes	syn_z	-1.54445112988491
ENSG00000172932	yes	syn_z	-0.277890977982216
ENSG00000100401	yes	syn_z	-0.491403498929749
ENSG00000130699	yes	syn_z	1.55064930657314
ENSG00000104381	yes	syn_z	-0.176782373462774
ENSG00000159184	yes	syn_z	1.69281791001481
ENSG00000102921	yes	syn_z	0.0595023812303563
ENSG00000104388	yes	syn_z	0.956750578610306
ENSG00000159189	yes	syn_z	-0.610311210017727
ENSG00000130695	yes	syn_z	-0.485232009113947
ENSG00000126746	yes	syn_z	-0.289021388412326
ENSG00000126215	yes	syn_z	-1.64876053671003
ENSG00000126216	yes	syn_z	1.48683633568246
ENSG00000156603	yes	syn_z	-0.332189941407789
ENSG00000148541	yes	syn_z	0.509987823903002
ENSG00000067445	yes	syn_z	-0.535628741455243
ENSG00000010244	yes	syn_z	-0.150916770658636
ENSG00000137413	yes	syn_z	-0.303422843616926
ENSG00000126218	yes	syn_z	0.984410982385433
ENSG00000126749	yes	syn_z	-2.42819632901643
ENSG00000170631	yes	syn_z	-0.911433045699812
ENSG00000196177	yes	syn_z	0.480298551535442
ENSG00000121774	yes	syn_z	0.581386428382729
ENSG00000121775	yes	syn_z	-0.670960673676292
ENSG00000170634	yes	syn_z	-0.284673793888934
ENSG00000238243	yes	syn_z	-1.20697900820129
ENSG00000086159	no	syn_z	-0.224174950943793
ENSG00000072195	yes	syn_z	2.79664625855124
ENSG00000170638	yes	syn_z	-0.0108887148106956
ENSG00000203722	yes	syn_z	-0.246265542100046
ENSG00000203724	yes	syn_z	0.773984993045942
ENSG00000203727	yes	syn_z	2.1390399884243
ENSG00000116754	yes	syn_z	1.08314397849205
ENSG00000182628	yes	syn_z	0.540642315833687
ENSG00000116752	yes	syn_z	-0.0347199838942278
ENSG00000116750	yes	syn_z	0.275698351816917
ENSG00000182621	yes	syn_z	-0.799861590301009
ENSG00000161179	yes	syn_z	2.34408052929449
ENSG00000147853	yes	syn_z	-0.357461348471106
ENSG00000128563	yes	syn_z	-0.71439008331599
ENSG00000129084	yes	syn_z	-1.38062843918851
ENSG00000165757	yes	syn_z	0.762623625914224
ENSG00000134812	no	syn_z	1.02057782007008
ENSG00000069482	yes	syn_z	0.119285197850258
ENSG00000100242	yes	syn_z	0.814160484876729
ENSG00000120063	yes	syn_z	1.99937238896334
ENSG00000136535	no	syn_z	3.51561030828478
ENSG00000167394	yes	syn_z	2.41565618536086
ENSG00000165752	yes	syn_z	1.43608282981221
ENSG00000135387	yes	syn_z	0.230553655765377
ENSG00000185565	yes	syn_z	0.15410218798051
ENSG00000086730	yes	syn_z	0.492356030321986
ENSG00000171222	yes	syn_z	1.621947609929
ENSG00000100246	yes	syn_z	0.857181840034092
ENSG00000175376	yes	syn_z	-0.591886776094966
ENSG00000104964	yes	syn_z	-0.716022591391388
ENSG00000142185	yes	syn_z	-1.17881288771676
ENSG00000115266	yes	syn_z	3.07206934740283
ENSG00000104960	yes	syn_z	-2.440441342387
ENSG00000130038	yes	syn_z	-0.922152984909976
ENSG00000130037	yes	syn_z	1.30604673595619
ENSG00000130032	yes	syn_z	-1.23914133294392
ENSG00000054523	yes	syn_z	0.897112107603619
ENSG00000171631	yes	syn_z	-0.435007861333436
ENSG00000075975	yes	syn_z	-0.174030263365563
ENSG00000151726	yes	syn_z	0.305771652350777
ENSG00000145945	yes	syn_z	2.59207167734126
ENSG00000140464	yes	syn_z	1.76455133279031
ENSG00000140463	yes	syn_z	-1.58032058171612
ENSG00000145491	yes	syn_z	0.963758453004168
ENSG00000145495	yes	syn_z	0.309577622921061
ENSG00000145494	yes	syn_z	-1.18216359919983
ENSG00000145949	yes	syn_z	0.749250433330622
ENSG00000163288	no	syn_z	0.99690065537558
ENSG00000106524	yes	syn_z	-0.973023776940435
ENSG00000155868	yes	syn_z	0.572652951668433
ENSG00000106526	yes	syn_z	2.13749605010546
ENSG00000008988	yes	syn_z	-0.0494795750585937
ENSG00000151445	yes	syn_z	1.16517484451021
ENSG00000175110	yes	syn_z	-1.31275759442158
ENSG00000161798	yes	syn_z	0.871251775306296
ENSG00000180448	yes	syn_z	0.634661147867068
ENSG00000175115	yes	syn_z	1.77040185173146
ENSG00000121351	no	syn_z	-0.290478905551253
ENSG00000179715	yes	syn_z	1.05494542699622
ENSG00000141639	yes	syn_z	2.29612398675791
ENSG00000180447	yes	syn_z	3.46625809628974
ENSG00000180914	yes	syn_z	0.975594270957618
